id,brand,name,gender,price,currency,availability,sku,description,url,image_url
48,Canada Goose,Canada Goose Men's Woolford Jacket,Men,850,USD,https://schema.org/InStock,3807M-67-XS,"On milder days, reach for a hip-length bomber with military-inspired details. Double-stacked side-entry pockets allow for easy access to personal belongings without exposing hands to the cold. Soft, stretch rib cuffs comfortably hold warmth in.FeaturesFITClassicLENGTHBomberORIGINMade in Canada with domestic and imported materials Rib-knit collar and recessed cuffs add comfort and lock in heat Hem is longer in the back for added coverage and protection Storm flap underneath 2-way zipper keeps the elements out. Unzip from the bottom for added range of motion or venting 2 exterior pockets: double-stacked fleece-lined handwarmer pockets with zipper closures 2 interior pockets: security pocket with zipper closure, mesh drop-in pocket THERMAL EXPERIENCE INDEX™Whether you're working up a sweat hiking trails, embarking on an urban adventure, or exploring the coldest places on Earth, we've developed the Thermal Experience Index (TEI) to help you find the right Canada Goose product for your body, your activities, and lifestyle.TEI2VERSATILE0°C / -15°C32°F / 5°FUltimate in core warmth, comfort and versatility.",https://www.escapeoutdoors.com/canada-goose-mens-woolford-jacket/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/4201/31352/3807M_01__63597.1738860852.jpg?c=1
49,Canada Goose,Canada Goose Men's Wyndham Parka Heritage,Men,1675,USD,https://schema.org/OutOfStock,3808M-49-2XS,"The Wyndham Parka Heritage is our original Wyndham Parka. A slim-fitting style with fur hood trim that maximizes warmth.If you’re looking for a parka that looks good and is built to last, Escape Outdoors proudly offers its selection of men’s Canada Goose Wyndham parkas. The Wyndham Parka Heritage is our original Wyndham Parka. A slim-fitting style with fur hood trim that maximizes warmth.This slim-fitting style maximizes warmth with a heavy-duty two-way zipper and soft ribbed knit cuffs to block cold air out. Customize your parka and extend the coverage of your hood with a variety of our interchangeable Hood Trim accessories. Read on to learn more about our Canada Goose Wyndham down parkas.FeaturesFITClassicLENGTHHipORIGINMade in Canada with domestic and imported materials Removable down-filled hood is adjustable 2-ways and adds warmth and element protection. Removable fur ruff with a shaping wire stands up to harsh winds Chin guard is lined with tricot fabric for softness and comfort Recessed rib-knit cuffs add comfort and lock in heat Placket with snap closures over 2-way zipper keeps the elements out. Unzip from the bottom for added range of motion or venting 4 exterior pockets: double-stacked fleece-lined handwarmer pockets with zipper closures 2 interior pockets: security pocket with zipper closure, mesh drop-in pocket THERMAL EXPERIENCE INDEX™Whether you're working up a sweat hiking trails, embarking on an urban adventure, or exploring the coldest places on Earth, we've developed the Thermal Experience Index (TEI) to help you find the right Canada Goose product for your body, your activities, and lifestyle.TEI3FUNDAMENTAL-10°C / -20°C14°F / -4°FFundamental warmth fashioned for everyday use.",https://www.escapeoutdoors.com/canada-goose-mens-wyndham-parka-heritage/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/4199/31331/Canada-Goose-Mens-Wyndham-Parka-Military-Green__01083.1760726283.png?c=1
50,Canada Goose,Canada Goose Waist Pack,Unknown,275,USD,https://schema.org/OutOfStock,8833U-432,"This versatile bag lets you carry it all hands-free, and easily converts into a clutch with our Heritage inspired co-branded grabstrap. It has three large storage components to keep your essentials organized. The long adjustable strap means it can be worn around the waist or cross body.Features Adjustable strap for all-day comfort, features Canada Goose wordmark Reflective details on exterior add visibility in low light D-ring attachments for attaching necessities Heritage-inspired webbing grab strap at back with Canada Goose emblem patch 1 exterior pocket: 1 drop-in pockets with hidden snap closures 2 interior pockets: 1 large pocket with zipper closure front, 1 pocket at back with zipper closure Drawstring dust bag with Canada Goose emblem for easy travel and storage Embriodered Canada Goose disc logo at front",https://www.escapeoutdoors.com/canada-goose-waist-pack/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/4524/33254/8833U-Limestone__38443.1746662144.png?c=1
51,Canada Goose,Canada Goose Women's Abbott Hoody Black Label,Women,895,USD,https://schema.org/InStock,2220LB-1755-XS,"This hoody is designed to come along wherever your outdoor pursuits take you. Packable into its own pocket, the Abbott Hoody is perfect for travel. The cozy down-filled hood adds comfort, with reflective details at back for visibility in low light.Features Packable into wearer's interior left pocket. When packed, it has a carrying loop that can be used with a carabiner to clip onto a bag or waistband for easy travel Adjustable down-filled hood adds warmth and element protection. Signature double-stripe reflective details at back of hood for added visibility in low light Storm flap underneath 2-way zipper keeps the elements out. Unzip from the bottom for added range of motion or venting Cuffs are elasticized for on-off ease and comfort Articulated sleeves and underarm gussets enhance fit and add range of motion 2 exterior pockets: hand warmer pockets with hidden snap closures and tricot fabric interior at knuckle side for softness and warmth. 1 interior pocket: security pocket with zipper closure that doubles as a pack pocket Embroidered Canada Goose Black Disc logo on left sleeve",https://www.escapeoutdoors.com/canada-goose-women-s-abbott-hoody-black-label/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/4671/34105/CG_020__43931.1760736700.jpg?c=1
52,Canada Goose,Canada Goose Women's Chelsea Parka Black Label - Updated,Women,1350,USD,https://schema.org/InStock,3804WB-200-XS,"One of our most-loved styles, the Chelsea Parka, gets an update with streamlined hood details, elevated trims, and additional inside pockets. Minimalist aesthetic with delicate quilting and a clean, hip-length cut. Customize your parka and extend the coverage of your hood with a variety of our interchangeable Hood Trim accessories.?ORIGINMade in CanadaDISCBlackHOOD TRIMNo TrimFeatures Adjustable down-filled removeable hood adds warmth and element protection Hood features a removable zipper guard for the option of changing your hood trim for a customized look and added protection (this jacket is not compatible with Heritage hood trims) Waist features interior drawcord to customize fit Chin guard is lined with tricot fabric for added softness and comfort Sleek interior hanging lining with backpack straps allow jacket to be carried hands-free over the shoulders 2-way zipper unzips from the bottom for added range of motion or venting Recessed rib-knit cuffs add comfort and lock in heat 2 exterior pockets: fleece-lined hand warmer pockets with zipper closures 3 interior pockets: 1 security pocket with zipper closure and 2 mesh drop-in pockets",https://www.escapeoutdoors.com/canada-goose-women-s-chelsea-parka-black-label-updated/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/4702/34280/Canada-Goose-Womens-Chelsea-Parka-Black-Label-Silverbirch__22686.1738894772.png?c=1
53,Canada Goose,Canada Goose Women's Clair Coat - Updated,Women,1050,USD,https://schema.org/InStock,2331WB-1483-XS,"The Clair Coat is made with Aira—a two-way stretch fabric with a matte finish that's designed to move with you. With an effortless silhouette, a mid-thigh length and ultra-flattering chevron quilting, the Clair will be your new favourite staple.Features: Fixed snorkel hood with hidden cord lock adjuster Two-way centre front zipper for added range of motion and venting Interior backpack straps allow the jacket to be carried hands-free over the shoulders Power stretch cuffs Sueded tricot chin guard adds softness and comfort Two exterior pockets: fleece-lined hand warmer pockets with zipper closure One interior pocket: security pocket with zipper closure",https://www.escapeoutdoors.com/canada-goose-women-s-clair-coat-updated/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/5153/36937/2331WB-Desert-Sand__72053.1746658680.png?c=1
54,Canada Goose,Canada Goose Women's Clair Vest - Updated,Women,795,USD,https://schema.org/OutOfStock,2333WW-1621-XS,"The Clair Vest is made with Aira—a two-way stretch fabric with a matte finish that's designed to move with you. With an effortless silhouette and ultra-flattering chevron quilting, the Clair will be your new favourite staple.Features: Removeable down filled hood with interior cord lock adjuster Down-filled collar Two-way centre front zipper for added range of motion and venting Sueded tricot chin guard adds softness and comfort Two exterior pockets: fleece-lined hand warmer pockets with zipper closure One interior pocket: security pocket with zipper closure",https://www.escapeoutdoors.com/canada-goose-women-s-clair-vest-updated/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/5154/36944/CG_057__82552.1746658360.jpg?c=1
55,Canada Goose,Canada Goose Women's Cypress Vest Black Label,Women,595,USD,https://schema.org/InStock,2237LB-1666-XS,"Designed for easy layering or core warmth, the Cypress Down Vest is a versatile, lightweight all-rounder that even packs into itself for easy portability.Whether you wear it as a layering piece in cooler temperatures or on its own as the weather warms up, the Cypress Vest will quickly become the piece you wear everywhere--and with everything. Finished with elevated details and crafted for a lightweight feel, this vest handily packs into itself for on-the-go layering.Features Packable into interior left pocket. When packed, cinchable bag and pack bag strap make for easy travel and convenience This style features ultra lightweight channel fill construction paired with lightweight fabrics and trims for weightless warmth and effortless movement Down-filled collar adds warmth and element protection. Signature double-stripe reflective details at the back add visibility in low light Hem features interior drawcord to customize fit and block out cold winds 2 exterior pockets: hand pockets with hidden snap closures and tricot fabric at knuckle side for softness and warmth 1 interior pocket: drop-in pocket Materials & CareRECYCLED FEATHER-LIGHT RIPSTOPWind-Resistant, Water Repellent & Ultra Lightweight",https://www.escapeoutdoors.com/canada-goose-women-s-cypress-vest-black-label/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/4759/34661/2237LB-1664__17924.1746848484.png?c=1
56,Canada Goose,Canada Goose Women's Lorette Parka Notched Brim,Women,1195,USD,https://schema.org/InStock,2090LT-63-2XS,"The Lorette Parka is now available with a new Arctic Tech Hood Trim for added durability and warmth. Conquer fluctuating temperatures in style with a sophisticated parka with elaborate quilt-through detailing. Tighten the adjustable drawcord hood to keep brisk winds out. Features Quilt-through design Extended hood coverage with our interchangeable down-filled Hood Trim for added shelter on blustery days Interior backpack straps allow jacket to be carried hands-free over the shoulders Chin guard is lined with tricot fabric for softness and comfort Exterior cuffs are adjustable with snap closures, while recessed rib-knit cuffs lock in heat Back vent with snap closures adds range of motion when opened up Placket with button closures over 2-way zipper keeps the elements out. Unzip from the bottom for added range of motion or venting 2 exterior pockets: fleece-lined handwarmer pockets 2 interior pockets: security pocket with zipper closure, drop-in media pocket",https://www.escapeoutdoors.com/canada-goose-women-s-lorette-parka-notched-brim/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/4444/32828/2090LT-Atlantic-Navy__81149.1738871542.png?c=1
57,Canada Goose,Canada Goose Women's Rossclair Parka Print,Women,1695,USD,https://schema.org/InStock,2580LP-845-2XS,"Wear this versatile mid-length parka sleek and straight, or tighten the adjustable waist to create an A-line silhouette.This mid-length parka is crafted from our durable Arctic Tech® fabric that’s designed to face harsh elements. Wear it sleek and straight or tighten the adjustable waist to create an A-line silhouette, which helps keep icy drafts out. A longer back hem offers superior protection from cold and wind.ORIGINMade in CanadaDISCClassicHOOD TRIMFur 2-way adjustable down-filled hood adds warmth and element protection. Removable fur ruff with a shaping wire stands up to harsh winds Chin guard is lined with tricot fabric for softness and comfort Interior backpack straps allow jacket to be carried hands-free over the shoulders Waist features interior drawcord to customize fit and retain warmth Recessed rib-knit cuffs add comfort and lock in heat Hem is longer in the back for added coverage. Back gusset with zipper closure opens up to adjust fit and add range of motion without compromising warmth and protection Placket with military button closures over 2-way zipper keeps the elements out. Unzip from the bottom for added range of motion or venting 2 exterior pockets: fleece-lined hand warmer pockets with top flap and snap closures 2 interior pockets: security pocket with zipper closure, mesh drop-in pocket THERMAL EXPERIENCE INDEX™Whether you're working up a sweat hiking trails, embarking on an urban adventure, or exploring the coldest places on Earth, we've developed the Thermal Experience Index (TEI) to help you find the right Canada Goose product for your body, your activities, and lifestyle.TEI3FUNDAMENTAL-10°C / -20°C14°F / -4°FFundamental warmth fashioned for everyday use.",https://www.escapeoutdoors.com/canada-goose-women-s-rossclair-parka-print/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/4511/33185/2580LP_845_a__00653.1738873424.jpg?c=1
58,Canada Goose,Canada Goose Women's Shelburne Parka Black Label - Updated,Women,1475,USD,https://schema.org/InStock,3802WB-9433-XS,"The Shelburne Parka is crafted in Recycled Organic Arctic Tech®, a fabric rooted in history within our story to provide maximum cold-weather protection. Featuring our signature snorkel hood and back venting with snaps for customizable mobility. Temperature Rating 14°F to -4°F ORIGIN Made in Canada DISC Black HOOD TRIM No Trim Adjustable down-filled snorkel hood Placket with hidden snap-closures over two-way zipper Tricot-lined chin guard Interior backpack straps for hands-free carrying capabilities Adjustable cuffs with snap closures Recessed rib-knit cuffs Back vent with snap closure Two exterior fleece-lined hand pockets with snap closures One interior zippered security pocket, two mesh drop-in pockets Recycled Organic Arctic Tech® Extreme Conditions Designed to protect you in nature's most extreme conditions and cold climates, Recycled Organic Arctic Tech® Print is a heritage-inspired textile, reinvented with our HUMANATURE purpose in mind. Crafted from a blend of 83~85% Recycled Polyester and 15~17% Organic Cotton, the fabric is specifically formulated to maximize performance while minimizing environmental impact. Containing cotton, a natural fibre, the fabric will develop a patina and build character over time. Dry to the touch, this durable fabric with a water-repellent finish will keep you protected wherever adventure takes you. Water-repellent Durable Fill 625 Fill Power Responsibly Sourced Down , 80% Down, 20% Feathers Composition 83~85% Recycled Polyester, 15~17% Organic Cotton Care Do Not Wash. Do Not Bleach. Do Not Tumble Dry. Do Not Iron. Dry Clean Only",https://www.escapeoutdoors.com/canada-goose-women-s-shelburne-parka-black-label-updated/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/7067/50575/CG_234__38275.1760481696.jpg?c=1
59,Canada Goose,Canada Goose Women's Shelburne Parka Tonal Label,Women,1475,USD,https://schema.org/InStock,3802WT-9394-XS,"The Shelburne Parka is crafted in Recycled Organic Arctic Tech®, a fabric rooted in history within our story to provide maximum cold-weather protection. Featuring our signature snorkel hood and back venting with snaps for customizable mobility. Temperature Rating 14°F to -4°F ORIGIN Made in Canada DISC Tonal HOOD TRIM No Trim Adjustable down-filled snorkel hood Placket with hidden snap-closures over two-way zipper Tricot-lined chin guard Interior backpack straps for hands-free carrying capabilities Adjustable cuffs with snap closures Recessed rib-knit cuffs Back vent with snap closure Two exterior fleece-lined hand pockets with snap closures One interior zippered security pocket, two mesh drop-in pockets Recycled Organic Arctic Tech® Extreme Conditions Designed to protect you in nature's most extreme conditions and cold climates, Recycled Organic Arctic Tech® Print is a heritage-inspired textile, reinvented with our HUMANATURE purpose in mind. Crafted from a blend of 83~85% Recycled Polyester and 15~17% Organic Cotton, the fabric is specifically formulated to maximize performance while minimizing environmental impact. Containing cotton, a natural fibre, the fabric will develop a patina and build character over time. Dry to the touch, this durable fabric with a water-repellent finish will keep you protected wherever adventure takes you. Water-repellent Durable Fur No Fur Fill 625 Fill Power Responsibly Sourced Down, 80% Down, 20% Feathers Composition 83~85% Recycled Polyester, 15~17% Organic Cotton Care Dry Clean Only",https://www.escapeoutdoors.com/canada-goose-women-s-shelburne-parka-tonal-label/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/7068/50591/CG_235__24526.1760482479.jpg?c=1
60,Canada Goose,Canada Goose Women's Abbott Hoody,Women,895,USD,https://schema.org/OutOfStock,2220L-1666-2XS,"If you’re looking for a hoody that’s designed to withstand the rigors of your outdoor pursuits, look no further than Escape Outdoors. The Canada Goose women’s Abbot hoody is designed to come along wherever your outdoor pursuits take you. Packable into its own pocket, the Abbot Hoody is perfect for travel. The cozy down-filled hood adds comfort, with reflective details at back for visibility in low light. Features Packable into wearer's interior left pocket. When packed, it has a carrying loop that can be used with a carabiner to clip onto a bag or waistband for easy travel Adjustable down-filled hood adds warmth and element protection. Signature double-stripe reflective details at back of hood for added visibility in low light Storm flap underneath 2-way zipper keeps the elements out. Unzip from the bottom for added range of motion or ventingCuffs are elasticized for on-off ease and comfort Articulated sleeves and underarm gussets enhance fit and add range of motion 2 exterior pockets: handwarmer pockets with hidden snap closures and tricot fabric interior at knuckle side for softness and warmth 1 interior pocket: security pocket with zipper closure that doubles as a pack pocket",https://www.escapeoutdoors.com/canada-goose-womens-abbott-hoody/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/4367/32354/Canada-Goose-Womens-Abbott-Hoody-Daylily-Photoroom.png-Photoroom__15082.1738866636.png?c=1
61,Canada Goose,Canada Goose Women's Alliston Coat,Women,1095,USD,https://schema.org/InStock,5077L-63-2XS,"The Alliston Coat is packable into its own pocket, making it perfect for travel. It's lightweight but highly durable, with Cordura® fabric reinforcement at high-abrasion areas. An interior drawcord at the waist helps customize fit and block out cold winds. It also comes in the shorter length Alliston Jacket.Features Packable into wearer's interior right pocket. When packed, it has a carrying loop for easy travel 2-way adjustable down-filled hood adds warmth and element protection. Signature double-stripe reflective details at back for added visibility in low light Elbows, tops of shoulders, pocket details and cuffs are reinforced with Cordura fabric for added durability at high-abrasion areas Articulated sleeves and underarm gussets enhance fit and add range of motion Recessed Power Stretch cuffs with thumbhole construction lock in heat and keep sleeves in place during active use Waist features interior drawcord to customize fit Hem is no longer in the back for added coverage and protection Down-filled placket with hidden snap closures over 2-way zipper keeps the elements out. Unzip from the bottom for added range of motion or venting 4 exterior pockets: 2 fleece-lined handwarmer pockets with snap closures, 2 lower pockets with zipper closures 2 interior pockets: security pocket with zipper closure that doubles as a pack pocket, mesh drop-in pocket",https://www.escapeoutdoors.com/canada-goose-womens-alliston-coat/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/4397/32541/Canada-Goose-Womens-Alliston-Coat-Atlantic-Navy__25318.1738869939.png?c=1
62,Canada Goose,Canada Goose Women's Aurora Parka,Women,1350,USD,https://schema.org/InStock,3901W-61-XS,"The Aurora Parka is crafted in Ventera— a luxurious, water-repellent fabric with a soft-to-the-touch finish. The body of the jacket has clean, contoured lines and minimalistic quilting, while the interior drawcord enhances the effortless silhouette.ORIGINMade in CanadaDISCTonalHOOD TRIMNo TrimFeatures: Crafted in Ventera fabric – water-repellent, wind-resistant, durable and soft Articulated sleeves enhance fit and add range of motion Contoured quilting pattern highlights the natural shape of the parka Removable down-filled adjustable hood adds warmth and element protection Waist features interior drawcords for adaptable fit and warmth retention Sleek interior hanging lining with removable backpack straps allow jacket to be carried hands-free over the shoulders Recessed cuffs with soft rolled edge for streamlined fit 2 exterior pockets: zippered hand warmer pockets 1 interior pockets: zippered security pocket Finished with a Tonal Canada Goose Disc",https://www.escapeoutdoors.com/canada-goose-womens-aurora-parka/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/5158/36975/3901W-Black__63265.1746659406.png?c=1
63,Canada Goose,Canada Goose Women's Chelsea Parka Heritage,Women,1650,USD,https://schema.org/OutOfStock,3804L-63-2XS,"The Chelsea Parka Heritage is our original Chelsea Parka design with delicate quilting and fur hood trim.Minimalist aesthetic with delicate quilting and a clean, hip-length cut. Customize your parka and extend the coverage of your hood with a variety of our interchangeable Hood Trim accessories.ORIGINMade in CanadaDISCClassicHOOD TRIMFurFeatures Removable, adjustable hood with a shaped brim to stand up to winds Adjustable hood features a high collar with hidden snap closures for added coverage and protection from harsh weather Water-resistant Arctic-Tech fabric exterior for durability and weather-resistance Quilt-through design for even heat distribution and bulk reduction One interior pocket; security with zipper closure Two exterior pockets; fleece-lined handwarmer",https://www.escapeoutdoors.com/canada-goose-womens-chelsea-parka-heritage/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/4238/31572/CG_020_f12ab17d-06ec-49d7-b720-c4563d806b0c__90344.1760737181.jpg?c=1
64,Canada Goose,Canada Goose Women's Chelsea Parka,Women,1350,USD,https://schema.org/OutOfStock,3804W-63-XS,"One of our most-loved styles, the Chelsea Parka, gets an update with streamlined hood details, elevated trims, and additional inside pockets. Minimalist aesthetic with delicate quilting and a clean, hip-length cut. Customize your parka and extend the coverage of your hood with a variety of our interchangeable Hood Trim accessories.​ORIGINMade in CanadaDISCClassicHOOD TRIMNo TrimFeatures Adjustable down-filled removeable hood adds warmth and element protection Hood features a removable zipper guard for the option of changing your hood trim for a customized look and added protection (this jacket is not compatible with Heritage hood trims) Waist features interior drawcord to customize fit Chin guard is lined with tricot fabric for added softness and comfort Sleek interior hanging lining with backpack straps allow jacket to be carried hands-free over the shoulders 2-way zipper unzips from the bottom for added range of motion or venting Recessed rib-knit cuffs add comfort and lock in heat 2 exterior pockets: fleece-lined hand warmer pockets with zipper closures 3 interior pockets: 1 security pocket with zipper closure and 2 mesh drop-in pockets",https://www.escapeoutdoors.com/canada-goose-womens-chelsea-parka/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/4701/34273/Canada-Goose-Womens-Chelsea-Parka-Atlantic-Navy_5c13a17f-70e2-41a9-b684-bed12e9b72b2__88051.1738894735.png?c=1
65,Canada Goose,Canada Goose Women's Cypress Hooded Jacket Black Label,Women,1050,USD,https://schema.org/InStock,2235LB-1664-XS,"An everyday essential, this effortless hooded jacket will transition seamlessly from city sidewalks to mountain trails. A piece as sophisticated as it is functional, the Cypress Jacket has versatile details like an adjustable waist and longer length for added warmth and elemental protection.Features Packable into interior left pocket. When packed, exterior loops provide backpack strap capability for effortless travel This style features ultra lightweight channel fill construction paired with lightweight fabrics and trims for weightless warmth and effortless movement Down-filled hood is adjustable and adds warmth and element protection. Signature double-stripe reflective details at the back add visibility in low light Sueded Tricot chinguard adds softness and comfort Removable elasticized interior backpack straps allow jacket to be carried hands-free over the shoulders Articulated sleeves and underarm gussets enhance fit and add range of motion Adjustable belt closure with webbing and snap closures Storm flap underneath 2-way zipper keeps the elements out. Unzip from the bottom for added range of motion or venting Side vents with snap closures add comfort and range of motion Recessed Power Stretch® cuffs lock in heat and keep sleeves in place during active use 2 exterior pockets: hand pockets with zipper closures and tricot fabric at knuckle side for softness and warmth 2 interior pockets: drop-in pockets",https://www.escapeoutdoors.com/canada-goose-womens-cypress-hooded-jacket-black-label/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/4674/34128/2235LB-1664-Smokey-Sage__55355.1746656552.png?c=1
66,Canada Goose,Canada Goose Women's Cypress Hooded Jacket,Women,1050,USD,https://schema.org/OutOfStock,2235L-200-XS,"An everyday essential, this effortless hooded jacket will transition seamlessly from city sidewalks to mountain trails. A piece as sophisticated as it is functional, the Cypress Jacket has versatile details like an adjustable waist and longer length for added warmth and elemental protection.Features Packable into interior left pocket. When packed, exterior loops provide backpack strap capability for effortless travel This style features ultra lightweight channel fill construction paired with lightweight fabrics and trims for weightless warmth and effortless movement Down-filled hood is adjustable and adds warmth and element protection. Signature double-stripe reflective details at the back add visibility in low light Sueded Tricot chinguard adds softness and comfort Removable elasticized interior backpack straps allow jacket to be carried hands-free over the shoulders Articulated sleeves and underarm gussets enhance fit and add range of motion Adjustable belt closure with webbing and snap closures Storm flap underneath 2-way zipper keeps the elements out. Unzip from the bottom for added range of motion or venting Side vents with snap closures add comfort and range of motion Recessed Power Stretch® cuffs lock in heat and keep sleeves in place during active use 2 exterior pockets: hand pockets with zipper closures and tricot fabric at knuckle side for softness and warmth 2 interior pockets: drop-in pockets",https://www.escapeoutdoors.com/canada-goose-womens-cypress-hooded-jacket/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/4445/32834/Canada-Goose-Womens-Cypress-Hooded-Jacket-Silverbirch__71421.1760731468.png?c=1
67,Canada Goose,Canada Goose Women's Cypress Hoody Black Label,Women,950,USD,https://schema.org/InStock,2242WB-9432-XS,"This is the hooded jacket you’ll reach for all Spring long: As a warm layer under your rain jacket on colder, rainier mornings; with a wind shell on blustery afternoons; by itself on those summer evenings with a hint of a chill. The Cypress Hoody is a versatile, lightweight all-rounder that even packs into itself for easy portability.Features: Adjustable hood with drawcords Packable into left interior pocket Storm flap underneath two-way zipper Recessed Power Stretch® cuffs Signature double-stripe reflective on back of hood Removable backpack straps that converts into a cross body strap when the jacket is packed Two exterior pockets: zippered hand warmer pockets with soft tricot Two interior pockets: one drop-in pocket, one draw cord pack pocket",https://www.escapeoutdoors.com/canada-goose-womens-cypress-hoody-black-label/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/5152/48810/2242WB-9432__19932.1760469611.png?c=1
68,Canada Goose,Canada Goose Women's Cypress Hoody,Women,950,USD,https://schema.org/OutOfStock,2242W-854-2XS,"Made with an ultra-lightweight fabric with ripstop construction, the Cypress Hoody is designed to withstand high winds, light rain and snow. It has an adjustable hood, signature double-stripe reflective on the back of the hood and is packable into an interior pocket for easy travel. Our signature disc completes this style.Features Adjustable hood with drawcords Signature double-stripe reflective on back of hood Stitch through diamond on upper back Packable into interior stuff pocket Removable backpack straps that converts into a cross body strap when the jacket is packed 2 way zipper for ease of movement Zippered front hand pockets Recessed power-stretch cuffs",https://www.escapeoutdoors.com/canada-goose-womens-cypress-hoody/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/4817/34938/2242W-Dawn-Blue__34070.1738898692.png?c=1
69,Canada Goose,Canada Goose Women's Cypress Jacket,Women,895,USD,https://schema.org/OutOfStock,2236L-200-2XS,"An everyday essential, this effortless jacket will transition seamlessly from city sidewalks to mountain trails. A piece as sophisticated as it is functional--and is designed to do double-time as a warmth-boosting layer under a shell in cooler temperatures--the Cypress Jacket will be that go-to piece you can’t believe you lived without.An everyday essential, this effortless jacket will transition seamlessly from city sidewalks to mountain trails. A piece as sophisticated as it is functional--and is designed to do double-time as a warmth-boosting layer under a shell in cooler temperatures--the Cypress Jacket will be that go-to piece you can’t believe you lived without.Features Packable into interior left pocket. When packed, exterior loops provide backpack strap capability for effortless travel. This style features ultra lightweight channel fill construction paired with lightweight fabrics and trims for weightless warmth and effortless movement. Down-filled collar adds warmth and element protection. Signature double-stripe reflective details at the back add visibility in low light. Removable elasticized interior backpack straps allow jacket to be carried hands-free over the shoulders Articulated sleeves and underarm gussets enhance fit and add range of motion Recessed Power Stretch cuffs lock in heat and keep sleeves in place during active use",https://www.escapeoutdoors.com/canada-goose-womens-cypress-jacket/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/4371/32394/Canada-Goose-Womens-Cypress-Jacket-Silverbirch__11048.1738866844.png?c=1
70,Canada Goose,Canada Goose Women's Cypress Vest,Women,595,USD,https://schema.org/OutOfStock,2237L-1620-2XS,"Whether you wear it as a layering piece in cooler temperatures or on its own as the weather warms up, the Cypress Vest will quickly become the piece you wear everywhere--and with everything. Finished with elevated details and crafted for a lightweight feel, this vest handily packs into itself for on-the-go layering.Features Packable into interior left pocket. When packed, cinchable bag and pack bag strap make for easy travel and convenience. This style features ultra lightweight channel fill construction paired with lightweight fabrics and trims for weightless warmth and effortless movement. Down filled collars adds warmth and element protection. Signature double-stripe reflective details at the back add visibility in low light. Hem features interior drawcord to customized fit and block out cold winds. 2 exterior pockets: hand pockets with hidden snap closures and tricot fabric at knuckle side for softness and warmth. 1 interior pocket: drop in pocket",https://www.escapeoutdoors.com/canada-goose-womens-cypress-vest/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/4372/32402/Canada-Goose-Womens-Cypress-Vest-Daydream__22962.1738866899.png?c=1
71,Canada Goose,Canada Goose Women's Davie Jacket,Women,595,USD,https://schema.org/InStock,2428LB-433-XS,"An elevated, effortless essential, the Davie Jacket is designed for everyday adventures-- to brunch, catching the train into work, walks with friends--and filled with touches drawing upon our functional expertise. Look for the adjustable hood and waist for a customizable fit, and the inverted pleat for a special bit of detailing.Features Adjustable hood adds warmth and element protection. Reflective details at the brim add visibility in low light Interior backpack straps allow jacket to be carried hands-free over the shoulders Mesh venting underneath back panel adds breathability and air flow without compromising element protection Waist features interior drawcords for adaptable fit and warmth retention Placket with hidden snap closures over 2-way zipper keeps the elements out. Unzip from the bottom for added range of motion and venting Adjustable gusseted cuffs with snap closures keep the elements out 2 exterior pockets: lower pockets with zipper closures and sueded tricot at knuckle side Interior pockets: none",https://www.escapeoutdoors.com/canada-goose-womens-davie-jacket/,https://cdn11.bigcommerce.com/s-gwewfpbggc/images/stencil/1280x1280/products/4675/34135/Canada-Goose-Womens-Davie-Jacket-NorthStarWhite__38687.1738878499.png?c=1
